CODIGO,NATUREZA_OCORRENCIA,FORMA,MUNICIPIO,BAIRRO,TIPO_LOCAL_FATO,DATA_FATO,HORA_FATO,NOME_MEIO_EMPREGADO,SEXO,NUMR_IDADE_ESTIMADA,DESC_GRAU_INSTRUCAO,NARRATIVA,PERIODO
70,ESTELIONATO,TENTADO,CUIABA,DOM AQUINO,INTERNET,2024-07-25 00:00:00.000,1970-01-01 08:30:00,OUTRO(S),MASCULINO,63.0,2º GRAU COMPLETO,comunicante recebeu ligação mensagem audio via whatsapp numero 3 mulher dizia central banco bmg oferecia emprestimo consignado aonde mesma informações bancarias comunicante  enviou comunicante clicou nesse link pagina enviou foto  enviado segundo link mandar outra foto  comunicante suspeitou nada  porem  conseguiu finalizar  mesma hora comunicante procurou loja fisica crevisa alertado procedimento tratavase estelionato  comunicante então ficou receoso medo ter ,manhã
71,OUTRAS FRAUDES,CONSUMADO,CUIABA,PAIAGUAS,INTERNET,2024-07-13 09:00:00.000,1970-01-01 09:00:00,OUTRO(S),FEMININO,38.0,SUPERIOR COMPLETO,dia 13072024  volta 0900 horas  telefone  65  utilizando foto perfil nome facebook  fabi maciel   enviou mensagem whatsapp pais mesma  solicitando pagamento aplicativo informando reembolsaria segunda feira  caíram golpe entraram contato imediatamente vitima informaram ocorrido  motivo faz presente boletim ocorrência divulgou redes sociais whatsapp contatos  precaução ,manhã
72,ESTELIONATO,CONSUMADO,CUIABA,PLANALTO,INTERNET,2024-06-05 00:00:00.000,1970-01-01 11:41:00,OUTRO(S),MASCULINO,70.0,PREJUDICADO,narra comunicante cerca cinco dias ligaram numero identificando sendo banco daycoval oferecendo compra emprestimos outros bancos iria amortizar juros consequentemente pagaria valor menor diferença comunicante receberia espécie conta  ficou interessado dia 05062024 recebeu r 557503 reais conta banco bradesco  dia numero 55  atendente debora  ligou dizendo banco daycoval pedindo estornar valor concretizar processo compra empréstimos assim repassar valores devido  comunicante então realizou pix destinado sag  consultoria cnpj 54696884 000190 banco inter  posteriomente descobrir ter sido vitima estelionato ,manhã
73,ESTELIONATO,CONSUMADO,CUIABA,SANTA LAURA,INTERNET,2024-06-05 00:00:00.000,1970-01-01 10:30:00,OUTRO(S),MASCULINO,64.0,1º GRAU INCOMPLETO,comunicante internet pesquisando compra lampada veiculo  visualizou facebook migraram whatsapp onde após negociações suposto vendedor enviou algumas fotos produto segundo comunicante aplicativo whatsapp desinstalado aparelho  criminoso utilizando whatsapp enviando mensagens contatos  passando pessoa pedindo dinheiro  ,manhã
74,OUTRAS FRAUDES,CONSUMADO,CUIABA,QUILOMBO,INTERNET,2024-05-16 09:00:00.000,1970-01-01 09:00:00,OUTRO(S),FEMININO,54.0,2º GRAU INCOMPLETO,compra feita cartão crédito banco safra  sendo efetuada mim  dia 16052024 valor 171708 nome azul wecpilqele  protocolo aberto cartão safra 4600,manhã
75,AMEAÇA,CONSUMADO,CUIABA,BOSQUE DA SAUDE II,INTERNET,2024-04-07 00:00:00.000,1970-01-01 12:48:00,OUTRO(S),FEMININO,24.0,SUPERIOR COMPLETO,comunicante denuncia vitima estelionato extorsão tempo  hoje 07042024 volta 1248hs recebeu ligação numero privado aparelho celular atender interlocutor criminoso  identificouse sendo comando vermelho  dizia conhecia comunicante familia  sabia endereço outras informações pessoais dela  comunicante apavorada ameaças morte outras intimidações  mando marginal  medo realizou pix r 200017 reais conta banco bradesco pessoa nome  nu pagamentos ip  pix sendo cpf desse robson  decorrer marginal dizia desligasse iriam aparecer residencia  passaram exigir dinheiro  comunicante tinha  fim  chegou residencia mãe vizinha tomaram ciencia desligaram celular  registrase contestação ,tarde
76,ESTELIONATO,CONSUMADO,CUIABA,RECANTO DOS PASSAROS,INTERNET,2024-03-28 17:30:00.000,1970-01-01 17:30:00,OUTRO(S),FEMININO,24.0,PREJUDICADO,abri instagram vi promocao protetor labial carmed empresa cimed  video publicitario vc respondia pesquisa satisfacao poderia resgatar kit graca pagaria frete  euforia coloquei dados endereco receber paguei frete  compartilhei prima disse golpe  abri contestacao banco informei golpe  site realmente havia sido criado pouco tempo tambem mandou email cobrando valor r 29 pix endereco eletronico  noreplycimedpromotop site httpspromocimedtopquiz,tarde
77,ESTELIONATO,CONSUMADO,CUIABA,PRIMEIRO DE MARCO,INTERNET,2024-03-04 00:00:00.000,1970-01-01 14:00:00,OUTRO(S),MASCULINO,33.0,2º GRAU COMPLETO,comunicante denuncia vitima estelionato  entraram contato via whatsapp identificando sendo presidiários comando acusando comunicante ter conversado mulher casada  apesar acusação precedentes  porem  medo ameaças morte outras intimidações  tendo vista informações vida  endereço  comunicante usou dinheiro cef fez tres pix sendo r 1 reais  r 1 reais r 5 reais pessoa nome   posteriormente ainda sofrendo pressão psicológicas obrigaramno fazer dois depósitos lotérica sendo r 2 reais r 10 reais conta bancaria nome arruda 0045 05 cef  comunicante ligou alertou tratava golpe  estelionato ,tarde
78,ESTELIONATO,TENTADO,CUIABA,NOVO TERCEIRO,INTERNET,2024-02-27 00:00:00.000,1970-01-01 07:45:00,OUTRO(S),FEMININO,70.0,PREJUDICADO,atendente dizia associação farmacia queria confirmar dados pessoais pudesse pegar medicação gratuita  comunicante confirmou dados  porem  ficou ressabiada desconfiada poderia golpe  registrase ,manhã
79,ESTELIONATO,CONSUMADO,CUIABA,RIBEIRAO DO LIPA,INTERNET,2024-02-21 00:00:00.000,1970-01-01 09:28:00,OUTRO(S),FEMININO,45.0,PREJUDICADO,comunicante ligação numero passando filha fernanda  inclusive postado foto perfil  mensagens falsificador envia mensagens texto aplicativo whatsapp dizendo aparelho celular havia quebrado  assistencia usando novo numero  contudo  necessitaria realizar alguns procedimentos bancarios pediu favor  dessa forma comunicante agindo boa  acreditando filha  acabou usando conta banco brasil realizando transferências sendo dois pix pessoa nome cpf 0 363 r 1 reais r 0 cpf 514769 79855 valor r 32 everton candido villa cpf 7813 039 valor r 2570 reais nome carnaiba cpf 484656 36850 valor r 10000 reais  comunicante pontua todos beneficiários usaram conta digital banco pagseguro  comunicante percebeu nada porque expediente trabalho atarefada  agora manhã contato verdadeiro filha descobriu estelionato  registra providencias cabiveis ,manhã
81,ESTELIONATO,CONSUMADO,CUIABA,JD.UBIRAJARA,ESTACIONAMENTO,2025-01-02 00:00:00.000,1970-01-01 18:30:00,OUTRO(S),FEMININO,28.0,PREJUDICADO,comunicante denuncia vitima estelionato  após realizar compras supermercado fort atacadista  mulher parda  baixa  magra  abordou dentro estacionando oferecendo venda conjunto panelas quais dizia serem importadas  cerâmica alta qualidade  mulher duas crianças acompanhada homem veiculo camioneta fiat toro branca placa rvu3j37  mulher articulada  educada  fala mansa expressava bem contando muitas historias  nisso convenceu comunicante acabou pagando r 168000 reais usando cartão credito banco brasil dividido 12x juros destinados cnpj  comunicante questão poucos minutos descobriu panelas falsificadas  ceramica baixíssima qualidade  retornando imediatamente estacionamento desfazer compra  porem  golpistas ja haviam foragidos local ,noite
82,OUTRAS FRAUDES,CONSUMADO,CUIABA,MORADA DA SERRA,SUPERMERCADOS E MERCADOS,2024-04-15 11:56:00.000,1970-01-01 11:56:00,OUTRO(S),MASCULINO,68.0,SUPERIOR COMPLETO,data 15 abril 2024 tentativa utilização cartão declarante  cartão vuoncard  utilizando cpf senha  visto senha ter sido digitada incorretamente  cartão bloqueado  procurado estabelecimento  saber sobre utilização cpf  informado declarante disponibilizadas imagens segurança condicionada realização boletim ocorrencia ,manhã
84,ESTELIONATO,CONSUMADO,CUIABA,PREJUDICADO,OUTRO,2025-01-24 00:00:00.000,1970-01-01 07:04:00,OUTRO(S),FEMININO,75.0,1º GRAU INCOMPLETO,dia 24012025  telefone  65  6643046 filho   passar filho comunicante  informou  169900    valor devolvido tarde  comunicante  informa  então  suspeito valor suspeito induziu utilizar limite  comunicante efetuou pagamento suspeito  utilizando pix cpf filho  outro nome destinatário  dados recebeu valor são  pix cpf 054713 06198  nome destinatário    comprovante filho suspeito  filho questionou pagamento  informando tratava golpe usando dados fotos  comunicante contato suspeito ocorrido                  nada declarar ,manhã
85,ESTELIONATO,CONSUMADO,CUIABA,PREJUDICADO,INTERNET,2025-01-10 00:00:00.000,1970-01-01 09:00:00,OUTRO(S),MASCULINO,68.0,2º GRAU COMPLETO,compareceu que  janeiro 2025  realizado  1208501  doze mil oitenta cinco reais centavo   transferidos r 28 sessenta oito reais quarenta centavos   r 3456 cinquenta seis reais  alexsandra vitória  efetuado saque valor r 114000  mil cento quarenta reais   resultando saldo remanescente r 7430  sete mil trezentos quatro reais trinta centavos  que  dirigirse banco sacar benefício  constatou conta encontravase bloqueada  aduz  ainda  autorizou realização referidos empréstimos conta corrente dirigiu gerente agência  solicitando extrato  momento tomou conhecimento todos empréstimos devidas providências                 nada declarar ,manhã
86,CONST.CRIME CONTRA RELAÇÕES DE CONSUMO,CONSUMADO,CUIABA,MORADA DA SERRA,A BANCO,2024-02-01 00:00:00.000,1970-01-01 08:00:00,OUTRO(S),MASCULINO,68.0,PREJUDICADO,compareceu nesta delegacia polícia vitíma narrando pensionista cuiabá extrato mensal verificou feito empréstimo consignado conta banco brasil nome  clickbank  onde descontou folha pagamento valor r 9236  comunicante reconhece empréstimo nunca fez nenhuma contratação banco clickbank  nada declarou                                     ,manhã
87,ESTELIONATO,CONSUMADO,CUIABA,BAU,CLINICA ODONTOLOGICA,2024-08-16 00:00:00.000,1970-01-01 12:00:00,ELETRÔNICO,FEMININO,40.0,PREJUDICADO,narra comunicante numero linha celular  clonado    possuidor numero começou fazer pedidos valores passando comunicante  comunicante profissional odontologia  dentista  suspeito fez contato varias clintes consultorio  dizendo comunicante municipio chapada guimaraes estaria dinheiro conta realizar pagamento almoço  contatos vitima realizou umm deposito valor r 0  duzentos reais  atraves nome   conforme boletim ocorrencia 2024273006 ,tarde
88,DANO,CONSUMADO,CUIABA,JARDIM INDUSTRIARIO,RESTAURANTE,2024-05-09 00:00:00.000,1970-01-01 11:05:00,OUTRO(S),MASCULINO,45.0,1º GRAU INCOMPLETO,gu pm vtr7d49base del rey01  acionada ciosp deslocar restaurante fran atender ocorrencia solicitada vitima  chegar local  vitima narrou suspeito consumiu bebida alcoolicaquatro garrafas cerveja   seguida  suspeito entrou atrito individuo outro lado rua  após isso  retornou restaurante entrou atrito vitima  alegando consumido quatro garrafas cerveja  satisfeito  suspeito passou fazer ameaças vitima  bem pegou faca mesa cabo vermelho  vitima narrou ainda suspeito pegou cadeira jogou contra pessoa  derrubou mesas danificou objetos estabelecimento  diante situação  vitima suspeito encaminhados central flagrantes registro ocorrência demais providencias legais  obs  suspeito aparenta sob efeito alcool drogas  não utilizado algemas  obs  momento detenção suspeito xingou gu pm  seus filhos puta  ,manhã
89,ESTELIONATO,CONSUMADO,CUIABA,CENTRO SUL,VIA PÚBLICA,2024-04-03 00:00:00.000,1970-01-01 09:00:00,OUTRO(S),FEMININO,31.0,SUPERIOR COMPLETO,instagram haqueado hoje  03 059hrs   recebi msg alerta celular dizendo q tentando acesso conta sao paulo  cliquei negar acesso conta caiu  nao consegui entrar instagram  ja recuperar instrucoes instagran ate policia  mas nao consegui  chega parte precisar mandar selfie  encaminham link  email aparece enviado email desconheci  nao aparece todos dados email pra ve q gmail começa letra f email nao meu  mão atadas forcas tentar recuperar conta instagram vim ate voces  pjc  relatar crime pedir ajuda solucionar problema  colega quase caiu golpe mandou numero golpistas mandando pessoas interesse comprar  moveis  entrarem contato  segue numero nome   lucas     boletim registrado através delegacia virtual  ,manhã
90,ESTELIONATO,TENTADO,CUIABA,PEDRA 90,INTERNET,2024-10-17 00:00:00.000,1970-01-01 12:21:00,ELETRÔNICO,FEMININO,19.0,PREJUDICADO,compareceu whatsapp numero  82  997572 pessoa apresentado nome vitória  dizendo irmã  havia depositado valor r 19 reais  conta banco bradesco comunicante  narra comunicante desconhecer valor pois mesma possuir conta branco bradesco  segundo comunicante suspeita informou irmã havia feito boletim ocorrência virtual data hoje 181024 iria fazer outro boletim colocado comunicante suspeita  comunicante narra recebeu ligação 021  65  933008355 homem identificado fazendo ameaça iria mata filho decapitado caso devolvesse dinheiro esposa informado mensagem fotos familiares sendo enviado intimidar comunicante   comunicante ,tarde
91,OUTRAS FRAUDES,CONSUMADO,CUIABA,BELA VISTA,INTERNET,2024-04-10 00:00:00.000,1970-01-01 08:00:00,OUTRO(S),FEMININO,38.0,PREJUDICADO,compareceu relatando  fevereiro 22 contratou empresa  grupo al serviços financeiros  cnpj     solicitou financiamento r 2 mil reais  entrada r 951802 pago via pix conta  ala consorcio eireli  cnpj  32375342 000182  pediram comunicante aguardando entrariam contato mesma  porem após passar meses receber nenhum contato empresa ficou ligando empresa sempre solicitado comunicante aguardar  relata endereço recebeu ligações nenhuma empresa local  somente papel indicando novo endereço  vitima nenhuma empresa  tentou entrar contato nº moça nome  kamili  informada mesma empresa deveria procurar eles  relata nunca recebeu valor empréstimo  vitima assinou varios documentos cartorio 3 oficio epoca nao recorda  ate catrtorio pegar copias cartorio recusa passar qualquer informação vitima  declarar ,manhã
93,OUTRAS FRAUDES,CONSUMADO,CUIABA,NOVO TERCEIRO,INTERNET,2024-01-18 11:10:00.000,1970-01-01 11:10:00,ELETRÔNICO,FEMININO,25.0,SUPERIOR COMPLETO,11hmin manhã dia hoje  18102024   mãe encaminhou print informando utilizaram foto whatsapp novo telefone  seja    passando mim dizendo havia trocado  pedindo dinheiro contatos  entretanto  troquei  permanecendo atual  assim  avisei amigos familiares acerca disso denunciei novo            comunicante ,manhã
94,ESTELIONATO,CONSUMADO,CUIABA,PREJUDICADO,OUTRO,2025-02-05 00:00:00.000,1970-01-01 19:13:00,VEICULO,MASCULINO,77.0,SUPERIOR INCOMPLETO, dados hora mencionados  recebeu notificação via email informando sobre transferência veículo cor azul placa raq8j56  comunicador suspeita neto   esposa deste  eduarda  pois ambos têm frequentado residência tirar fotos documentos selfies  além disso  afirmou iria ,noite
95,ESTELIONATO,CONSUMADO,CUIABA,PREJUDICADO,INTERNET,2024-09-06 00:00:00.000,1970-01-01 13:17:00,OUTRO(S),FEMININO,45.0,2º GRAU INCOMPLETO,compareceu delegacia polícia o mencionadas  jaiminho  exjogador  apresentou treinador informou levaria alunos  jogadores camboja  país localizado ásia  referido treinador solicitou comunicante filho   enviassem fotos confecção passaportes  fim possibilitar viagem camboja  além disso  comunicante orientado pagar valor r 182000  heloisa nobres piraua silva  neon pagamentos  pix  cpf  535694 55823  referente assinatura contrato emissão passaporte  visto câmbio moeda  informa pegou contato jaiminho atraves  pois filho treinava mesmo ,tarde
96,ESTELIONATO,CONSUMADO,CUIABA,PREJUDICADO,INTERNET,2025-02-25 00:00:00.000,1970-01-01 17:21:00,ELETRÔNICO,FEMININO,69.0,SUPERIOR COMPLETO, data hora acima citadas  recebeu ligação números  65  334243   369506  pessoa apresentou funcionária banco brasil  agencia 362  denise  mt  chamada  informou pontos  milhas livelo comunicante iriam expirar deveria resgatar dinheiro trocálos passagens aéreas  comunicante questionada sobre preferência  queria passagens trocar valor  escolheu valor dinheiro  perguntou comunicante havia recebido algum comunicado  comunicante respondeu sim  sabia fazer transação  logo após  suposta larissa informou encerraria ligação trocaria  11  916377607  intenção fazer chamada vídeo  orientala  durante chamada vídeo  enviou dois links pediu comunicante clicasse neles  seguida  orientou comunicante acessar conta aplicativo banco brasil aprender realizar resgate milhas  acessar aplicativo  comunicante orientada parte empréstimos  questionou realizando resgate milhas empréstimo  suposta confirmou ali resgate feito  informou valor estaria disponível conta alguns instantes encerrou ligação  após ocorrido  comunicante percebeu realizado empréstimo valor r 3814493  parcelado 72 vezes r 169408  além resgate valor r 20000 cartão crédito banco brasil ,tarde
